Batch Size Zone 1,Batch Size Zone 2,Batch Size Zone 3,Average Cycle Time,Picker Util,Order per labour hr,Warehouse Throughput
8,3,6,1491.7833,0.020748396,278.7954247,17.54839422
8,3,6,1609.1334,0.022582713,281.8500641,19.02372292
8,3,6,1785.4092,0.022401662,269.7515874,17.81637742
8,3,6,1448.2296,0.022303847,283.920369,18.36126633
8,3,6,1518.0426,0.022304853,270.0987982,18.39625103
9,3,6,1448.8168,0.024458348,277.6240343,20.38923149
9,3,6,1646.584,0.020486653,269.7324085,16.6875492
9,3,6,1693.7643,0.021697402,277.8173898,17.69452645
9,3,6,1795.726,0.020953039,270.7986768,16.80781068
9,3,6,1633.0527,0.023348681,278.1994111,19.44412593
9,3,6,1740.5197,0.022328914,271.6691522,18.28797487
9,3,6,1571.96,0.021403576,279.157721,18.10398298
9,3,6,1602.0377,0.02280222,279.8306141,18.50361664
9,3,6,1434.7764,0.022692973,280.6384708,18.80139681
9,3,6,1783.8976,0.021882652,276.9094745,18.38902829
9,3,6,1652.2758,0.022153969,272.6465182,18.48347093
9,3,6,1533.1205,0.023054316,282.287245,19.54445832
9,3,6,1556.111,0.022263663,279.4808784,18.76449915
9,3,6,1576.0801,0.022220711,280.643419,18.32518425
9,3,6,1414.1176,0.023502294,269.0644909,19.16461911
9,3,6,1486.9458,0.024241693,274.7823406,19.86012213
9,3,6,1593.6488,0.022572883,266.3194957,18.23904962
9,3,6,1868.5493,0.021337126,277.5894594,17.54639705
9,3,6,1675.6152,0.022977377,267.5600063,18.8861274
9,3,6,1698.668,0.024165072,266.8965329,18.76236818
9,3,6,1761.4238,0.020559906,273.2126276,16.84481283
9,3,6,1605.7474,0.022188844,270.8437579,18.22867994
9,3,6,1717.7621,0.022849846,271.8775179,18.6539126
9,3,6,1517.2831,0.022103747,280.8089066,18.28959822
9,3,6,1446.5853,0.024602006,277.2209444,19.85075737
9,3,6,1646.5898,0.02199934,271.3536484,17.5119008
9,3,6,1603.4015,0.022620392,273.278438,18.20642336
9,3,6,1715.6288,0.021400976,267.7591453,17.07008544
10,3,6,1572.4149,0.024082715,278.9420375,19.87893681
10,3,6,1908.1151,0.021632789,285.9624463,18.09563286
10,3,6,1602.2797,0.022904478,281.1095289,18.91072529
10,3,6,1778.1904,0.019561441,284.4295758,16.28800043
10,3,6,1564.7731,0.021744862,288.0983547,18.77743949
10,3,6,1564.3419,0.022128807,282.5521085,18.75257893
10,3,6,1669.7484,0.021163782,284.0699467,18.05520184
10,3,6,1640.1998,0.022401858,280.108305,19.2704151
10,3,6,1780.1802,0.020451148,273.640146,16.68292735
10,3,6,2049.4695,0.020169743,275.4400761,17.29857082
10,3,6,1704.2734,0.020938651,280.5511005,17.94148459
10,3,6,1626.3153,0.021740211,280.2350592,18.47560094
10,3,6,1641.0114,0.021665907,283.9489726,18.1879229
10,3,6,1551.4847,0.021878566,281.4627395,18.43816539
10,3,6,1543.0248,0.022786238,278.0943982,19.26967273
10,3,6,1771.9982,0.023105552,279.0253493,19.50596647
10,3,6,1783.6849,0.022845481,275.3629419,19.09702782
10,3,6,1534.7789,0.023263416,279.368729,19.59507457
10,3,6,1490.8763,0.022442379,282.5470766,19.14582298
10,3,6,1594.7028,0.020734285,279.081887,17.51394202
10,3,6,1655.6608,0.022158989,280.8888968,18.94115257
10,3,6,1822.4664,0.020557216,274.5580739,16.92941765
10,3,6,1774.0914,0.020334818,283.4613144,17.5346084
10,3,6,1513.891,0.024212107,275.0252388,20.27336637
10,3,6,1690.1543,0.021919406,288.2701344,18.3934415
10,3,6,1790.6012,0.021383203,287.7039192,18.55443093
10,3,6,1666.8947,0.021874351,282.5269412,18.98740964
10,3,6,1529.4268,0.022262245,291.9139727,18.55055209
2,4,6,1024.746,0.023316151,268.6934816,18.26177766
2,4,6,1085.3872,0.022683185,268.0766014,18.25146482
2,4,6,1135.6647,0.022510576,267.0063313,17.7955113
2,4,6,1133.7242,0.023201108,265.0713991,18.22509803
2,4,6,1222.5946,0.021079013,270.9825351,16.94980929
2,4,6,1001.1743,0.0254926,265.0045716,20.1945147
2,4,6,1365.831,0.021970131,267.2733065,17.57598864
2,4,6,1196.4937,0.02312561,264.9323131,18.17929713
2,4,6,1019.4304,0.024151256,264.1025782,18.88075996
2,4,6,1023.8737,0.022010645,268.139147,17.67154113
2,4,6,1226.8501,0.02304947,268.5529639,17.92758326
2,4,6,1213.4169,0.023614092,269.2082507,18.62062818
2,4,6,1044.6924,0.024899829,261.1461663,19.37447483
2,4,6,1114.2921,0.023613557,266.2898469,18.73207118
2,4,6,1208.4515,0.0239625,265.9235879,18.84493347
2,4,6,1168.028,0.024252272,268.0416303,19.26150334
2,4,6,1088.9823,0.025199781,268.8811783,19.80751048
2,4,6,1085.858,0.024767186,267.3814545,19.23138904
2,4,6,1060.8424,0.024491268,264.8085331,19.47471292
2,4,6,1136.7734,0.023889931,268.7581151,19.3039123
2,4,6,983.13306,0.025272531,264.2759819,20.09157891
2,4,6,1328.8029,0.022210836,268.0627295,17.62722834
2,4,6,1072.7716,0.022730791,264.9299667,18.02963576
2,4,6,1309.241,0.022704339,268.4370489,18.04221208
2,4,6,926.6678,0.024311476,267.420056,19.59171235
2,4,6,973.5232,0.02571033,266.6602508,20.01115706
2,4,6,1276.0643,0.022875971,268.1715148,18.18620316
2,4,6,1287.5679,0.021151422,271.0878375,16.95107211
3,4,6,1290.7638,0.02167877,275.1586182,17.84685368
3,4,6,1178.9753,0.022977841,271.3320312,18.29954986
3,4,6,1514.7211,0.021323095,275.2681977,17.66132705
3,4,6,1368.2133,0.021822883,279.3517868,17.85207681
3,4,6,1314.0018,0.021665284,270.7301212,17.18739847
3,4,6,1326.0834,0.022016333,277.3074315,17.87144919
3,4,6,1246.1403,0.024085141,269.26132,19.50425272
3,4,6,1208.3453,0.020267455,272.6930103,16.78677725
3,4,6,1347.4385,0.022108543,272.5593147,17.58234947
3,4,6,1372.6244,0.020881229,272.7116537,17.0381444
3,4,6,1091.1647,0.024109304,278.6763195,19.52142986
3,4,6,1349.4916,0.021432811,279.1246086,17.48137774
3,4,6,1246.2167,0.022312342,273.316116,18.49018359
3,4,6,1455.1967,0.01950077,275.1625887,16.11258882
3,4,6,1308.3058,0.022441308,274.5371226,18.54689564
3,4,6,1346.9474,0.022878964,270.7592239,18.36840463
3,4,6,1264.2854,0.023778491,279.6333511,19.55257464
3,4,6,1267.7893,0.021225552,278.0574241,17.77621662
3,4,6,1372.0594,0.021171011,276.277103,17.20577781
3,4,6,1188.1953,0.02112797,273.0757358,17.4875512
3,4,6,1191.6979,0.021147472,275.2702686,17.30093755
3,4,6,1187.8451,0.021574371,272.9061779,17.26252276
3,4,6,1385.4272,0.021528438,277.2835668,17.55008828
3,4,6,1377.5751,0.020503331,280.2990753,16.91038574
3,4,6,1307.6846,0.02266653,274.9284439,18.52208848
3,4,6,1199.5411,0.022253099,278.2036884,18.36804611
3,4,6,1252.424,0.021093967,273.0360106,17.44474656
3,4,6,1240.6729,0.023610715,273.0817564,19.20089861
4,4,6,1198.7433,0.024038388,279.4425132,20.00125659
4,4,6,1326.3622,0.022156439,287.3372278,18.61832237
4,4,6,1261.5099,0.021084517,281.8517642,17.58369658
4,4,6,1202.5988,0.021877409,279.6496406,18.35443697
4,4,6,1414.0641,0.024054302,278.6897178,19.67404222
4,4,6,1433.1996,0.020608121,281.4490032,17.54711052
4,4,6,1413.0409,0.02090151,280.4006176,17.68078804
4,4,6,1395.7555,0.022703995,277.7882456,18.73069001
4,4,6,1421.5875,0.021449988,279.1969041,18.11820739
4,4,6,1212.4698,0.023897662,279.02122,20.08758668
4,4,6,1574.7915,0.02188062,279.8586883,18.50024531
4,4,6,1199.9161,0.023002041,278.7656566,18.97154619
4,4,6,1147.0636,0.02281573,282.3953012,19.53583
4,4,6,1333.522,0.020478517,280.7820562,17.6307545
4,4,6,1081.5082,0.02477948,279.0181237,20.41834131
4,4,6,1254.8541,0.022956881,284.3051621,19.13941656
4,4,6,1265.7646,0.023972567,274.8845045,19.75083528
4,4,6,1333.5997,0.022068239,281.6889483,18.71561476
4,4,6,1211.567,0.023182482,282.7135422,19.29873615
4,4,6,1356.9774,0.022299603,283.4216839,18.64324098
4,4,6,1319.288,0.021371773,279.5274687,17.48987123
4,4,6,1199.659,0.02023656,285.9977052,17.27127443
4,4,6,1205.5468,0.022356471,277.1027242,18.65691202
4,4,6,1238.0358,0.02365073,278.8079545,19.55712317
4,4,6,1234.8605,0.021591047,281.2272758,18.25982756
4,4,6,1374.1576,0.022448633,282.2831672,19.33508291
4,4,6,1166.0342,0.023261204,276.0059355,19.37960581
4,4,6,1382.3668,0.020103468,285.9750899,17.00452117
5,4,6,1543.1061,0.01907379,293.1184625,16.9517252
5,4,6,1405.8237,0.021979711,296.0224409,19.05144938
5,4,6,1469.3265,0.020922475,294.0600682,18.33217907
5,4,6,1250.1749,0.022131568,297.2674612,19.1269663
5,4,6,1549.4518,0.020415427,314.2034906,18.52676612
5,4,6,1431.7295,0.020985964,292.2279084,18.43598719
5,4,6,1636.5625,0.020099182,296.8178321,17.75136951
5,4,6,1351.1404,0.020466156,289.43638,17.86411615
5,4,6,1784.3336,0.017583019,297.0037327,16.15577847
5,4,6,1454.212,0.020253465,295.7581135,18.06477489
5,4,6,1303.9177,0.021633194,301.8553434,19.40971999
5,4,6,1240.6246,0.021806757,294.3800552,19.10086716
5,4,6,1338.7318,0.020503282,290.9296459,18.00974351
5,4,6,1402.6743,0.021432112,293.7162908,18.81702903
5,4,6,1354.8646,0.022750145,295.4295116,19.98326468
5,4,6,1580.873,0.01983875,296.4716122,17.04678813
5,4,6,1285.756,0.023157223,290.1548033,20.26716257
5,4,6,1218.5143,0.022687538,300.4091651,19.86359764
5,4,6,1499.0684,0.020919096,301.6452905,18.5208545
5,4,6,1291.27,0.020849292,296.0148555,18.46724839
5,4,6,1388.4564,0.021414486,292.4574917,18.70491154
5,4,6,1334.9622,0.021924812,291.0598942,18.87878368
5,4,6,1248.8939,0.022729531,288.4632004,19.64139468
5,4,6,1532.6752,0.019481082,291.5127568,17.1981268
5,4,6,1415.1295,0.020105454,297.4232051,17.39034167
5,4,6,1401.0934,0.019938275,291.5975631,17.56222814
5,4,6,1384.7784,0.020445427,294.6667051,18.32569586
5,4,6,1525.8383,0.020573326,302.8530293,18.63438508
6,4,6,1571.0865,0.020503527,289.1526871,17.66694275
6,4,6,1435.1871,0.022365936,281.7574675,18.79369577
6,4,6,1584.6569,0.020201359,288.988101,17.33651844
6,4,6,1415.0977,0.022261798,293.2257112,19.10812411
6,4,6,1378.5645,0.02369704,290.250862,20.27790358
6,4,6,1541.3053,0.020658613,283.8068118,17.66109386
6,4,6,1633.057,0.020536931,288.579316,17.86598415
6,4,6,1432.9874,0.020547446,281.982654,17.49703633
6,4,6,1499.8749,0.020328818,276.5766107,17.36659392
6,4,6,1501.0244,0.021176217,287.7005632,18.36210997
6,4,6,1447.8463,0.022238293,284.6171645,19.08595852
6,4,6,1610.8851,0.020989588,287.4844621,17.84379256
6,4,6,1363.89,0.023078029,280.7922576,19.75914673
6,4,6,1809.353,0.019801985,286.3237483,16.97720891
6,4,6,1484.2972,0.02217531,289.7154969,19.1287232
6,4,6,1411.0968,0.022750175,287.4004824,19.34712216
6,4,6,1669.9404,0.020804608,287.9065855,17.66132192
6,4,6,1509.8922,0.021389871,284.0063586,18.50515949
6,4,6,1494.4828,0.021063838,281.4701554,17.81340474
6,4,6,1584.7217,0.021997116,288.3472223,19.01553989
6,4,6,1415.152,0.021677925,282.5170656,18.44953645
6,4,6,1513.3121,0.020633283,288.4690747,18.07278607
6,4,6,1356.3647,0.023020488,284.8364998,19.19650721
6,4,6,1393.6183,0.022727344,286.5161214,19.07461367
6,4,6,1611.9004,0.020374933,287.0612127,17.39223853
6,4,6,1342.8861,0.022787026,281.7096036,19.36087761
6,4,6,1496.1813,0.020046474,289.2406893,16.83463007
6,4,6,1379.7516,0.021867164,283.7550992,18.65322485
7,4,6,1603.498,0.020251978,290.6748791,17.80598537
7,4,6,1339.1573,0.021702613,282.4000086,18.4673364
7,4,6,1518.1313,0.021896963,291.2116253,19.25650328
7,4,6,1546.4398,0.020788881,279.5248069,17.54299902
7,4,6,1743.1432,0.01999867,278.6792632,16.91691334
7,4,6,1419.501,0.022365351,287.2002481,19.39380133
7,4,6,1851.8656,0.020005699,288.6240577,17.64047956
7,4,6,1317.849,0.022330791,281.075018,19.27374538
7,4,6,1544.2969,0.021741241,283.0999853,18.45777857
7,4,6,1606.9711,0.021264,293.3178349,18.31451241
7,4,6,1798.5986,0.020669457,292.2439383,17.37338732
7,4,6,1593.5719,0.021262233,283.8544547,18.22303752
7,4,6,1611.3917,0.021784876,280.1912147,18.04392505
7,4,6,1310.861,0.022337213,283.1989821,18.71274544
7,4,6,1653.831,0.020711985,279.3105257,17.34204749
7,4,6,1512.3154,0.021167947,291.0370584,18.38790231
7,4,6,1562.9518,0.02112651,286.1876522,17.9256243
7,4,6,1555.6576,0.022007151,280.8611743,18.60473256
7,4,6,1400.6019,0.02176986,285.9746631,18.78835925
7,4,6,1583.5284,0.022812434,284.0889423,19.6210124
7,4,6,1749.317,0.021354048,287.2949754,18.51628116
7,4,6,1549.3944,0.022346403,283.3577446,18.79705018
7,4,6,1931.14,0.020660904,284.3534884,17.84654413
7,4,6,1499.5397,0.023177264,291.1707513,19.48724889
7,4,6,1398.8304,0.02256094,282.7564892,19.45007418
7,4,6,1485.9956,0.022212015,287.2590159,18.80436946
7,4,6,1723.8837,0.020111453,283.851254,17.28272565
7,4,6,1509.6514,0.022692305,287.2721396,18.94022811
8,4,6,1530.2871,0.022459108,283.296965,19.00493127
8,4,6,1732.6996,0.020761677,277.2706044,17.43289552
8,4,6,1716.8033,0.020500554,288.4900126,18.08265902
8,4,6,1776.668,0.019728707,287.6356537,16.807223
8,4,6,1657.0524,0.021899637,288.8471319,18.38405824
8,4,6,1483.745,0.0209494,290.3359908,18.57495651
8,4,6,1520.4462,0.02316736,285.4505156,19.7585958
8,4,6,1677.4648,0.018828654,296.3379577,16.54621669
8,4,6,1491.7408,0.021936814,282.37667,18.77494893
8,4,6,1726.6371,0.020956817,286.5850889,18.24726978
8,4,6,1839.0146,0.019097344,290.6665551,17.32812485
8,4,6,1890.0127,0.019630687,291.5751629,17.40231858
8,4,6,1458.9987,0.021175659,298.6603409,18.73537409
8,4,6,1671.2872,0.021346288,284.5981546,18.5092234
8,4,6,1516.3529,0.021614623,293.6677993,18.98849726
8,4,6,1747.0741,0.021254356,280.7992855,18.03226638
8,4,6,1676.6475,0.021399922,290.3955714,19.04258806
8,4,6,1882.6847,0.021226945,291.0405482,18.3590968
8,4,6,1729.9752,0.019177004,287.2720727,16.90190384
8,4,6,1441.3873,0.023767168,291.0777529,20.3154707
8,4,6,1622.1992,0.020416527,288.0757489,17.92791304
8,4,6,1689.2997,0.020639097,284.0937083,17.49690135
8,4,6,1576.319,0.020906558,284.4047093,17.82206026
8,4,6,1552.6412,0.023381861,288.8050941,19.77112732
8,4,6,1704.6556,0.020051299,285.0637562,17.37957936
8,4,6,1561.4886,0.020787173,285.9289858,18.02992971
8,4,6,1790.6896,0.020551542,291.7471685,17.72954563
8,4,6,1644.5748,0.021208986,285.8595888,18.22096092
9,4,6,1752.4213,0.020263034,286.6335693,17.68864534
9,4,6,1777.5869,0.019951312,289.8017582,17.46767847
9,4,6,1747.6947,0.022519694,286.3523897,19.1231022
9,4,6,1731.4022,0.022133324,281.677162,18.48933425
9,4,6,1577.6876,0.021348222,286.3981574,18.24444241
9,4,6,1871.457,0.021113309,287.8632466,18.35141715
9,4,6,1721.3429,0.021013704,283.1921651,18.02063897
9,4,6,1784.5035,0.021895617,288.5208843,18.86748008
9,4,6,1662.3097,0.022438975,288.6817363,19.57993429
9,4,6,1636.6968,0.020739935,289.647259,18.02281842
9,4,6,1881.4528,0.021460229,299.6845402,18.25903044
9,4,6,1786.9727,0.022003842,294.9151771,19.03515524
9,4,6,1755.5018,0.020635083,296.2637622,18.33796201
9,4,6,1498.4012,0.023912722,281.7475322,20.31135507
9,4,6,1735.6313,0.021680531,290.7270207,18.97645103
9,4,6,1653.7417,0.021153636,290.4553422,18.49363318
9,4,6,1607.1602,0.020840545,291.0881339,17.9052883
9,4,6,1573.361,0.020893976,292.6965103,18.39449557
9,4,6,1665.3052,0.021648116,285.5772849,18.74005142
9,4,6,1708.3986,0.020703576,291.9382599,18.13293943
9,4,6,1715.945,0.021706889,292.5758247,17.98380612
9,4,6,1810.066,0.020388385,286.8248398,17.39528539
9,4,6,1635.9746,0.022455304,289.3973961,19.46662043
9,4,6,1694.4277,0.021802494,288.8575479,19.13656089
9,4,6,1686.6903,0.021019714,292.8012851,18.04199204
9,4,6,1708.5723,0.019847241,293.6051402,17.66929374
9,4,6,1787.4227,0.0199947,291.1126613,17.54984638
9,4,6,1867.128,0.021036853,290.1996746,18.14105512
10,4,6,1819.9886,0.019652318,305.0671325,17.55275237
10,4,6,1655.9214,0.021428359,296.6171522,19.28600791
10,4,6,1817.9615,0.020926971,303.4855898,19.08596162
10,4,6,1790.2344,0.019746713,293.6214819,17.26844677
10,4,6,1733.8184,0.020795105,307.2150337,19.02233916
10,4,6,1788.41,0.021544503,296.8969856,19.33690406
10,4,6,1890.5367,0.020407451,287.1005398,17.82764048
10,4,6,1788.8794,0.02230863,296.6421378,19.52597133
10,4,6,1849.733,0.020710216,289.2410784,18.14238188
10,4,6,1748.749,0.021947639,297.5596651,19.48815126
10,4,6,1862.1982,0.020438319,303.3541628,18.32215588
10,4,6,1768.6342,0.021094837,299.6753976,19.30786055
10,4,6,1947.7115,0.020273471,293.3297164,17.76576059
10,4,6,1904.2704,0.020348427,295.8414614,17.66391076
10,4,6,1890.5516,0.020599663,288.217287,17.36294371
10,4,6,1746.1552,0.020270611,291.9958715,18.32309818
10,4,6,2081.0637,0.019520286,297.9193476,17.4168998
10,4,6,1603.2695,0.022670214,286.8771933,19.53504248
10,4,6,1899.1217,0.020284073,298.7173043,17.9239726
10,4,6,1836.3795,0.020748836,292.5006258,18.52134709
10,4,6,1892.6058,0.021203316,293.0291304,18.43737415
10,4,6,1758.6769,0.02125671,291.8053352,18.91311911
10,4,6,1904.29,0.019942764,293.7412271,17.66510555
10,4,6,1947.161,0.020448141,299.3915572,18.28109696
10,4,6,1977.7352,0.018473439,306.2261267,16.97580482
10,4,6,1721.7467,0.020497761,294.8768866,18.38767366
10,4,6,1720.7487,0.021278029,292.1616089,18.93275962
10,4,6,1889.5312,0.020599734,286.8021773,17.9021869
2,5,6,1236.3322,0.023196806,280.656638,19.35113075
2,5,6,1270.1298,0.020385534,282.7921684,17.53542344
2,5,6,1328.3888,0.022063482,280.928142,18.82344772
2,5,6,1190.4368,0.022548884,278.3715936,18.91903978
2,5,6,1375.124,0.020628769,279.6397553,17.44167363
2,5,6,1339.9948,0.020857781,280.8947682,17.60307623
2,5,6,1433.4274,0.020549124,286.6955564,17.23220729
2,5,6,1428.9497,0.021312671,278.2204047,18.0023765
2,5,6,1264.4515,0.02279913,279.8421647,19.10644783
2,5,6,1220.5632,0.023291628,278.3038343,19.0582403
2,5,6,1203.3188,0.022330717,286.83271,18.6053911
2,5,6,1270.1959,0.02097624,286.2634201,17.7720837
2,5,6,1413.7046,0.021622896,281.7601363,17.88067287
2,5,6,1255.0797,0.022690546,285.4497344,18.83830941
2,5,6,1238.0929,0.021535145,281.4382108,18.44155029
2,5,6,1274.1742,0.022147232,279.8495961,18.52818746
2,5,6,1138.9443,0.02267214,280.5126967,19.12809499
2,5,6,1367.3126,0.021777757,284.3847553,17.75269816
2,5,6,1239.3888,0.022631333,282.7866418,19.05120515
2,5,6,1304.647,0.02013135,281.1717235,17.24125919
2,5,6,1330.8917,0.021998991,282.4591671,18.52249203
2,5,6,1172.9154,0.02067761,283.2100515,17.5469626
2,5,6,1186.1072,0.022452351,284.7363637,18.76634473
2,5,6,1251.6797,0.022069478,285.4110168,18.14779767
2,5,6,1141.4052,0.022353985,282.769134,18.8040088
2,5,6,1416.5635,0.020399179,283.5688818,17.33964772
2,5,6,1179.9585,0.022773046,280.5490213,19.24550551
2,5,6,1208.5098,0.023069315,283.5145273,19.26520707
3,5,6,1445.9323,0.020729698,287.8303581,18.14643399
3,5,6,1344.4371,0.021138408,294.0319984,18.3943508
3,5,6,1319.522,0.019690142,297.6726225,17.43214488
3,5,6,1311.3453,0.020408104,288.9309379,17.67266781
3,5,6,1375.7769,0.020245392,292.4707464,18.14728165
3,5,6,1314.9342,0.020098957,295.1759814,17.5380029
3,5,6,1462.8971,0.021774994,291.7886275,19.11996458
3,5,6,1430.791,0.020018236,291.2283186,17.1085031
3,5,6,1536.2836,0.019101954,302.1763404,17.21059042
3,5,6,1269.6678,0.021913293,293.2699198,19.07173811
3,5,6,1289.3949,0.021571915,292.6225157,18.85018985
3,5,6,1298.2938,0.02109328,296.9674826,18.48102153
3,5,6,1556.1268,0.021623822,290.317672,19.07704752
3,5,6,1292.02,0.0208642,298.8589821,18.62953995
3,5,6,1343.5264,0.018717011,291.1762419,16.44636343
3,5,6,1449.9004,0.020392952,295.8804048,17.9065395
3,5,6,1366.4369,0.020152246,294.5528892,17.54334169
3,5,6,1213.2062,0.023324617,288.9439361,19.97990527
3,5,6,1388.8553,0.020382094,291.99666,17.85303056
3,5,6,1300.7324,0.020403585,293.3145309,17.93637726
3,5,6,1268.0625,0.022192504,292.5471801,18.88137364
3,5,6,1310.5658,0.022048549,294.1437367,19.21111951
3,5,6,1449.3073,0.019918677,290.2520144,17.56886371
3,5,6,1184.6436,0.022239712,287.8784118,18.91102296
3,5,6,1427.3849,0.021932038,293.8667104,19.15984576
3,5,6,1246.3262,0.021945803,290.0125696,19.14520653
3,5,6,1574.2145,0.020392862,296.5445205,17.93027786
3,5,6,1306.0643,0.023072854,290.2499204,19.78221584
4,5,6,1353.4199,0.021321993,299.0170913,18.98617164
4,5,6,1415.7943,0.022691464,297.9057808,19.93032349
4,5,6,1343.326,0.021613264,299.7222068,19.07882286
4,5,6,1574.7933,0.019172021,298.8671989,17.06075155
4,5,6,1475.8931,0.020144211,297.1650536,18.03976825
4,5,6,1483.5728,0.01987645,300.7520249,17.39088465
4,5,6,1441.4639,0.021201313,297.7407906,18.94249326
4,5,6,1379.6367,0.020279358,298.9251458,18.01132689
4,5,6,1231.5544,0.02279557,307.2033043,20.24686599
4,5,6,1320.8746,0.0214703,291.0030061,18.80511031
4,5,6,1421.9564,0.021198323,302.0973448,18.96053106
4,5,6,1468.5204,0.021122101,299.5253427,19.05253148
4,5,6,1515.6683,0.020887686,304.7788116,18.62621915
4,5,6,1643.7423,0.019046946,297.7420075,17.01891967
4,5,6,1569.0131,0.018632455,295.1360561,16.71377593
4,5,6,1438.0253,0.022115708,299.9410835,19.72364425
4,5,6,1385.1083,0.020630257,295.7409795,18.27240591
4,5,6,1473.1986,0.020273127,298.3058766,18.31716654
4,5,6,1331.5194,0.021152632,300.0404649,18.78156893
4,5,6,1602.244,0.019788358,298.6814915,17.71664354
4,5,6,1423.3805,0.018731284,301.1772769,16.88254441
4,5,6,1362.2858,0.019665095,298.6566372,17.91224999
4,5,6,1415.4014,0.020041237,294.0131805,18.04212929
4,5,6,1380.4633,0.021193203,300.613307,18.82310554
4,5,6,1331.7311,0.020904158,297.3854403,18.72348121
4,5,6,1342.7784,0.019359447,292.7080869,17.53739174
4,5,6,1479.8319,0.019974479,297.0190461,18.04516503
4,5,6,1442.6001,0.021573829,302.5003539,19.00030458
5,5,6,1381.9313,0.020121563,314.2059141,18.64488987
5,5,6,1423.8514,0.020667716,315.4056092,19.59098528
5,5,6,1398.8442,0.020846307,314.6540421,19.51030171
5,5,6,1499.6451,0.019695557,315.1939835,18.50073888
5,5,6,1565.8627,0.018144242,307.6926095,16.86797834
5,5,6,1498.3457,0.019280241,316.3227112,18.14970384
5,5,6,1486.6685,0.019397158,317.1270731,18.43186167
5,5,6,1508.7943,0.019772502,319.4012433,18.77416544
5,5,6,1309.073,0.01938927,313.7653881,18.22244844
5,5,6,1269.5254,0.019914773,309.0072019,18.74909941
5,5,6,1415.2155,0.020020615,305.2118682,18.4123177
5,5,6,1352.2505,0.019816021,320.3497639,18.76494934
5,5,6,1530.5675,0.018738377,312.562341,17.58660037
5,5,6,1723.6644,0.01864651,323.686885,18.05393759
5,5,6,1401.9225,0.019421322,311.6049304,18.33704091
5,5,6,1479.9752,0.020328823,308.1919767,18.73315916
5,5,6,1579.9869,0.018260836,318.9731618,17.67444639
5,5,6,1508.6362,0.020594964,318.6047326,19.27725151
5,5,6,1689.773,0.018457646,318.184622,17.37431509
5,5,6,1501.0278,0.019520062,313.813147,18.60738518
5,5,6,1295.5415,0.021471805,308.9350679,19.65583158
5,5,6,1593.1963,0.0192472,310.6259223,18.13872574
5,5,6,1419.8184,0.01993881,314.4607633,18.80318593
5,5,6,1371.9033,0.020260284,319.1358743,19.16121265
5,5,6,1534.3041,0.017730324,312.8057188,16.76835953
5,5,6,1513.4865,0.020070757,314.2807533,18.61447514
5,5,6,1627.9867,0.018697558,316.3403042,17.31287784
5,5,6,1625.4521,0.019345464,322.5542974,18.45432295
6,5,6,1510.6705,0.020204128,298.0522197,18.11606935
6,5,6,1544.21,0.018791374,313.1128145,17.55697786
6,5,6,1634.9012,0.020622258,309.2739522,19.19508592
6,5,6,1355.828,0.023353295,309.3355498,21.35354607
6,5,6,1389.244,0.023127014,303.98304,20.54733772
6,5,6,1713.5165,0.018712834,301.8618947,16.99149401
6,5,6,1458.4272,0.02144364,299.2901402,19.17102696
6,5,6,1516.1299,0.021683374,301.0499138,19.87157981
6,5,6,1539.3226,0.019277005,301.1304134,17.59777825
6,5,6,1458.2513,0.020649496,305.9418967,19.05673839
6,5,6,1471.2877,0.020359246,310.1925495,18.45273775
6,5,6,1460.7614,0.019521285,301.5600935,17.80209938
6,5,6,1613.5884,0.019752297,305.0961466,18.20829217
6,5,6,1700.6676,0.018333938,310.4312454,16.92408362
6,5,6,1815.7422,0.019672067,302.8241811,18.24934284
6,5,6,1583.2367,0.020136029,305.1423823,18.66380599
6,5,6,1564.0033,0.020890675,309.803228,18.92456399
6,5,6,1455.607,0.021296067,307.0894249,19.29852498
6,5,6,1847.5,0.018964079,302.6734231,17.34220661
6,5,6,1709.8301,0.019583555,302.1739877,18.09654808
6,5,6,1579.9288,0.019979199,306.1861099,18.26169528
6,5,6,1808.1528,0.018899145,304.5910013,17.16357758
6,5,6,1833.2207,0.018751255,309.4961341,17.12528376
6,5,6,1492.6747,0.021520649,313.0974287,19.98643721
6,5,6,1650.6412,0.01901039,301.6848919,17.35186215
6,5,6,1393.4711,0.021258755,302.0468563,19.42627456
6,5,6,1529.2189,0.020946007,306.230998,19.12058336
6,5,6,1501.9528,0.020081272,304.710096,18.21169586
7,5,6,1567.2285,0.022029023,298.0528999,19.55521247
7,5,6,1915.6372,0.018144208,313.4234869,16.97052543
7,5,6,1644.518,0.019101165,307.5120144,17.55945611
7,5,6,1812.4756,0.019442839,303.2555039,17.80119379
7,5,6,1612.7638,0.019698306,298.3605584,18.19172534
7,5,6,1697.5962,0.019033429,314.8645531,17.74098502
7,5,6,1615.2421,0.019897881,304.6235571,18.28864642
7,5,6,1677.7773,0.020140461,297.6599885,18.07392891
7,5,6,1770.9974,0.018712711,306.3338163,16.9250001
7,5,6,1599.8002,0.020050766,304.6126384,18.39974686
7,5,6,1897.7188,0.018206519,301.9992979,16.92030524
7,5,6,1656.9381,0.020436141,304.9748026,18.09889107
7,5,6,1399.1055,0.021599936,300.8415559,19.39070162
7,5,6,1673.4518,0.020094952,305.4676953,18.89903783
7,5,6,1785.3633,0.020119673,300.6272527,17.88085498
